tournament_id;date;archetype_id;group;set;number;card;copies_total;lists_with_card;lists_total;avg_count;inclusion_rate
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;SFA;64;Xerosic's Machinations;1;1;2;0.5;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;TWM;155;Lana's Aid;2;2;2;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;PFL;91;Jumbo Ice Cream;8;2;2;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;MEG;131;Ultra Ball;6;2;2;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;ASC;196;Night Stretcher;4;2;2;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;SVI;186;Pokégear 3.0;4;2;2;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;MEG;115;Energy Switch;2;2;2;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;POR;81;Poké Pad;2;2;2;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;MEG;130;Switch;2;2;2;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;ASC;181;Air Balloon;2;2;2;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;TEF;152;Hero's Cape;2;2;2;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;POR;77;Lumiose City;6;2;2;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;CRI;80;Prism Tower;1;1;2;0.5;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;energy;TEF;161;Mist Energy;8;2;2;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;energy;MEE;7;Darkness Energy;8;2;2;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;energy;MEE;5;Psychic Energy;8;2;2;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;trainer;PRE;112;Janine's Secret Art;2;2;11;0.1818;0.1818
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;trainer;PFL;92;Punk Helmet;1;1;11;0.0909;0.0909
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-dusknoir;pokemon;TWM;95;Munkidori;9;7;11;0.8182;0.6364
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-dusknoir;pokemon;PFL;14;Moltres;4;4;11;0.3636;0.3636
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-dusknoir;energy;MEE;7;Darkness Energy;13;7;11;1.1818;0.6364
6a9cdf15ab080c8c957fb8af;2026-09-07;slowking-scr;pokemon;TWM;95;Munkidori;2;2;8;0.25;0.25
6a9cdf15ab080c8c957fb8af;2026-09-07;slowking-scr;pokemon;SSP;83;Cofagrigus;1;1;8;0.125;0.125
6a9cdf15ab080c8c957fb8af;2026-09-07;slowking-scr;pokemon;POR;52;Drapion;2;2;8;0.25;0.25
6a9cdf15ab080c8c957fb8af;2026-09-07;slowking-scr;trainer;SCR;133;Crispin;2;2;8;0.25;0.25
6a9cdf15ab080c8c957fb8af;2026-09-07;slowking-scr;trainer;CRI;82;Special Red Card;1;1;8;0.125;0.125
6a9cdf15ab080c8c957fb8af;2026-09-07;slowking-scr;trainer;TEF;157;Prime Catcher;2;2;8;0.25;0.25
6a9cdf15ab080c8c957fb8af;2026-09-07;slowking-scr;energy;MEE;7;Darkness Energy;4;2;8;0.5;0.25
6a9cdf15ab080c8c957fb8af;2026-09-07;crustle-dri;trainer;CRI;80;Prism Tower;1;1;5;0.2;0.2
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;pokemon;MEG;49;Electrike;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;pokemon;MEG;50;Mega Manectric ex;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;pokemon;PBL;24;Manectric;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;pokemon;ASC;59;Tynamo;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;pokemon;ASC;60;Eelektrik;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;pokemon;ASC;61;Mega Eelektross ex;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;pokemon;JTG;54;Iono's Wattrel;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;pokemon;JTG;55;Iono's Kilowattrel;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;pokemon;DRI;10;Shaymin;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;MEG;119;Lillie's Determination;4;1;1;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;ASC;185;Canari;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;MEG;114;Boss's Orders;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;POR;76;Judge;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;SFA;64;Xerosic's Machinations;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;MEG;132;Wally's Compassion;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;MEG;131;Ultra Ball;4;1;1;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;TEF;144;Buddy-Buddy Poffin;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;POR;81;Poké Pad;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;ASC;196;Night Stretcher;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;CRI;82;Special Red Card;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;TEF;157;Prime Catcher;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;ASC;181;Air Balloon;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;trainer;PFL;85;Battle Cage;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;manectric-eelektrik;energy;MEE;4;Lightning Energy;10;1;1;10.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;grimmsnarl-froslass;trainer;TWM;163;Secret Box;2;2;5;0.4;0.4
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-excadrill-ex;pokemon;PFL;27;Piplup;1;1;6;0.1667;0.1667
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-excadrill-ex;pokemon;PFL;70;Empoleon ex;1;1;6;0.1667;0.1667
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-excadrill-ex;pokemon;ASC;142;Fezandipiti ex;3;3;6;0.5;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-excadrill-ex;trainer;JTG;146;Brock's Scouting;4;2;6;0.6667;0.3333
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-excadrill-ex;trainer;SVI;186;Pokégear 3.0;6;3;6;1.0;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-excadrill-ex;trainer;POR;82;Pokémon Catcher;1;1;6;0.1667;0.1667
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-excadrill-ex;trainer;MEG;125;Rare Candy;1;1;6;0.1667;0.1667
6a9cdf15ab080c8c957fb8af;2026-09-07;alakazam-dudunsparce;trainer;ASC;181;Air Balloon;8;4;7;1.1429;0.5714
6a9cdf15ab080c8c957fb8af;2026-09-07;alakazam-dudunsparce;trainer;TWM;158;Lucky Helmet;3;3;7;0.4286;0.4286
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;pokemon;SSP;151;Bouffalant;1;1;2;0.5;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;kangaskhan-bouffalant;trainer;CRI;76;AZ's Tranquility;1;1;2;0.5;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;toucannon-pbl;trainer;TWM;155;Lana's Aid;1;1;2;0.5;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-dusknoir;pokemon;CRI;70;Patrat;1;1;11;0.0909;0.0909
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-dusknoir;trainer;POR;76;Judge;4;4;11;0.3636;0.3636
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-dusknoir;trainer;PFL;87;Dawn;3;3;11;0.2727;0.2727
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;pokemon;JTG;120;Dunsparce;1;1;11;0.0909;0.0909
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;pokemon;TEF;129;Dudunsparce;1;1;11;0.0909;0.0909
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;pokemon;JTG;121;Dudunsparce ex;1;1;11;0.0909;0.0909
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;pokemon;TEF;78;Flutter Mane;1;1;11;0.0909;0.0909
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;trainer;TEF;145;Ciphermaniac's Codebreaking;2;2;11;0.1818;0.1818
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;trainer;TWM;154;Kieran;1;1;11;0.0909;0.0909
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;trainer;SFA;64;Xerosic's Machinations;3;2;11;0.2727;0.1818
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;trainer;MEG;115;Energy Switch;1;1;11;0.0909;0.0909
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;trainer;TEF;152;Hero's Cape;2;2;11;0.1818;0.1818
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-blaziken;pokemon;SVP;149;Pecharunt;1;1;8;0.125;0.125
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-blaziken;pokemon;TWM;39;Chi-Yu;2;2;8;0.25;0.25
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-blaziken;trainer;PFL;87;Dawn;7;7;8;0.875;0.875
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-blaziken;trainer;TWM;150;Handheld Fan;1;1;8;0.125;0.125
6a9cdf15ab080c8c957fb8af;2026-09-07;rockets-honchkrow;trainer;TWM;158;Lucky Helmet;1;1;4;0.25;0.25
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-dudunsparce;pokemon;JTG;8;Maractus;1;1;2;0.5;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-dudunsparce;pokemon;SSP;76;Latias ex;1;1;2;0.5;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-dudunsparce;pokemon;JTG;56;Lillie's Clefairy ex;1;1;2;0.5;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-blaziken;trainer;POR;76;Judge;2;2;8;0.25;0.25
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-blaziken;trainer;TWM;153;Jamming Tower;3;3;8;0.375;0.375
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;SSP;41;Feebas;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;SSP;42;Milotic ex;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;SSP;76;Latias ex;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;SCR;50;Joltik;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;SSP;57;Pikachu ex;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;TWM;64;Wellspring Mask Ogerpon ex;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;POR;62;Meowth ex;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;TWM;141;Bloodmoon Ursaluna ex;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;DRI;51;Team Rocket's Articuno;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;TEF;25;Iron Leaves ex;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;ASC;162;Team Rocket's Kangaskhan ex;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;ASC;142;Fezandipiti ex;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;pokemon;JTG;56;Lillie's Clefairy ex;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;DRI;176;Team Rocket's Petrel;4;1;1;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;SCR;133;Crispin;4;1;1;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;MEG;114;Boss's Orders;4;1;1;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;JTG;146;Brock's Scouting;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;MEG;131;Ultra Ball;4;1;1;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;ASC;196;Night Stretcher;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;SSP;185;Precious Trolley;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;CRI;82;Special Red Card;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;DRI;178;Team Rocket's Transceiver;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;POR;72;Energy Search;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;ASC;191;Light Ball;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;SCR;131;Area Zero Underdepths;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;trainer;SSP;177;Gravity Mountain;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;energy;MEE;4;Lightning Energy;4;1;1;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;energy;MEE;1;Grass Energy;4;1;1;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;energy;MEE;8;Metal Energy;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;energy;MEE;5;Psychic Energy;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;joltik-box;energy;MEE;3;Water Energy;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;pokemon;ASC;46;Snorunt;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;pokemon;ASC;47;Mega Froslass ex;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;pokemon;POR;20;Staryu;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;pokemon;POR;21;Mega Starmie ex;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;pokemon;TWM;95;Munkidori;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;pokemon;POR;62;Meowth ex;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;pokemon;DRI;10;Shaymin;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;WHT;84;Hilda;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;MEG;119;Lillie's Determination;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;SCR;133;Crispin;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;MEG;132;Wally's Compassion;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;MEG;114;Boss's Orders;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;JTG;143;Black Belt's Training;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;POR;81;Poké Pad;4;1;1;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;TEF;144;Buddy-Buddy Poffin;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;MEG;131;Ultra Ball;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;ASC;196;Night Stretcher;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;SVI;186;Pokégear 3.0;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;POR;72;Energy Search;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;CRI;82;Special Red Card;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;ASC;181;Air Balloon;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;MEG;127;Risky Ruins;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;PFL;85;Battle Cage;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;trainer;MEG;129;Surfing Beach;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;energy;MEE;3;Water Energy;5;1;1;5.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;energy;MEE;7;Darkness Energy;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;energy;WHT;86;Ignition Energy;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;mega-starmie-ex;energy;TWM;167;Legacy Energy;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;basic-box-m;trainer;TEF;157;Prime Catcher;4;4;8;0.5;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;trainer;JTG;157;Ruffian;1;1;11;0.0909;0.0909
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-blaziken;trainer;SFA;64;Xerosic's Machinations;1;1;8;0.125;0.125
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-blaziken;trainer;MEG;127;Risky Ruins;2;2;8;0.25;0.25
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-ex;trainer;SFA;64;Xerosic's Machinations;2;2;17;0.1176;0.1176
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-ex;trainer;DRI;180;Team Rocket's Watchtower;3;2;17;0.1765;0.1176
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-blaziken;pokemon;MEG;31;Chi-Yu;1;1;8;0.125;0.125
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-blaziken;energy;TEF;161;Mist Energy;1;1;8;0.125;0.125
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;DRI;40;Torchic;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;DRI;41;Combusken;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;JTG;24;Blaziken ex;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;DRI;42;Blaziken;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;JTG;97;N's Zorua;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;JTG;98;N's Zoroark ex;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;TWM;131;Tatsugiri;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;ASC;142;Fezandipiti ex;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;JTG;56;Lillie's Clefairy ex;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;TWM;95;Munkidori;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;SVP;149;Pecharunt;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;PFL;14;Moltres;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;pokemon;JTG;116;N's Reshiram;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;MEG;119;Lillie's Determination;4;1;1;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;MEG;114;Boss's Orders;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;WHT;84;Hilda;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;TEF;144;Buddy-Buddy Poffin;4;1;1;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;POR;81;Poké Pad;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;MEG;125;Rare Candy;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;MEG;131;Ultra Ball;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;ASC;196;Night Stretcher;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;MEG;130;Switch;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;CRI;82;Special Red Card;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;TWM;165;Unfair Stamp;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;ASC;181;Air Balloon;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;trainer;DRI;180;Team Rocket's Watchtower;2;1;1;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;energy;MEE;7;Darkness Energy;4;1;1;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;energy;MEE;2;Fire Energy;3;1;1;3.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;blaziken-zoroark;energy;MEE;5;Psychic Energy;1;1;1;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-dusknoir;trainer;MEG;127;Risky Ruins;1;1;11;0.0909;0.0909
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;pokemon;ASC;46;Snorunt;1;1;11;0.0909;0.0909
6a9cdf15ab080c8c957fb8af;2026-09-07;n-zoroark;pokemon;TWM;53;Froslass;1;1;11;0.0909;0.0909
6a9cdf15ab080c8c957fb8af;2026-09-07;dragapult-ex;pokemon;DRI;10;Shaymin;5;5;17;0.2941;0.2941
6a9cdf15ab080c8c957fb8af;2026-09-07;slowking-scr;pokemon;PBL;41;Annihilape;4;4;8;0.5;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;slowking-scr;trainer;TWM;154;Kieran;2;2;8;0.25;0.25
6a9cdf15ab080c8c957fb8af;2026-09-07;slowking-scr;trainer;MEG;114;Boss's Orders;2;2;8;0.25;0.25
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;pokemon;TWM;14;Grookey;8;2;2;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;pokemon;TWM;15;Thwackey;7;2;2;3.5;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;pokemon;TWM;44;Goldeen;7;2;2;3.5;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;pokemon;PRE;21;Seaking;7;2;2;3.5;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;pokemon;DRI;24;Rellor;1;1;2;0.5;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;pokemon;TEF;24;Rabsca;2;2;2;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;trainer;MEG;119;Lillie's Determination;8;2;2;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;trainer;PBL;77;Gladion's Final Battle;7;2;2;3.5;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;trainer;POR;76;Judge;2;1;2;1.0;0.5
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;trainer;MEG;114;Boss's Orders;4;2;2;2.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;trainer;TEF;144;Buddy-Buddy Poffin;8;2;2;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;trainer;MEG;131;Ultra Ball;8;2;2;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;trainer;POR;81;Poké Pad;8;2;2;4.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;trainer;ASC;196;Night Stretcher;2;2;2;1.0;1.0
6a9cdf15ab080c8c957fb8af;2026-09-07;seaking-pre;trainer;MEG;130;Switch;1;1;2;0.5;0.5
